task_id,oracle_length,oracle_bucket,true_long,short_risk,current_pass_risk,baseline_passed,baseline_failed_long,fold5,baseline_selected_len,baseline_best_len,baseline_best_long_len,baseline_best_score,baseline_best_long_score,baseline_long_ratio,baseline_raw_long_ratio,baseline_base_selected_length,baseline_final_selected_length,baseline_mean_top1_final,baseline_mean_gap_final,baseline_remaining_mask_ratio_final,baseline_best_long_minus_selected,baseline_selected_below_best_long,baseline_best_long_score_gap,baseline_long_ratio_gap_to_one,baseline_trace_steps,baseline_remaining_first,baseline_remaining_last,baseline_remaining_min,baseline_remaining_max,baseline_remaining_median,baseline_remaining_slope,baseline_remaining_late_slope,baseline_remaining_auc_norm,baseline_remaining_equal_transition_frac,baseline_late_remaining_plateau_steps,baseline_max_remaining_plateau_steps,baseline_last_remaining_decrease_step,baseline_confidence_first,baseline_confidence_last,baseline_confidence_min,baseline_confidence_max,baseline_confidence_median,baseline_confidence_slope,baseline_confidence_late_slope,baseline_gap_last,baseline_gap_min,baseline_gap_median,baseline_top1_last,baseline_top1_min,baseline_top1_median,baseline_final_remaining_ratio_by_selected,baseline_stop_reason,precision_len32_triggered,precision_len32_selected_len,precision_len32_primary_selected_len,precision_len32_rescue_len,precision_len32_final_source,precision_len32_primary_stop_reason,precision_len32_trace_top1_last,precision_len32_trace_top1_median,precision_len32_trace_confidence_max,precision_len32_trace_max_remaining_plateau_steps,precision_len32_combined_total_sec_including_probe,precision_len32_passed,precision_len32_pairwise,precision_len32_win,precision_len32_loss,missed_failed_long_precision_len32,triggered_rescue_failure_precision_len32,rescued_long_precision_len32,precision_len24_triggered,precision_len24_selected_len,precision_len24_primary_selected_len,precision_len24_rescue_len,precision_len24_final_source,precision_len24_primary_stop_reason,precision_len24_trace_top1_last,precision_len24_trace_top1_median,precision_len24_trace_confidence_max,precision_len24_trace_max_remaining_plateau_steps,precision_len24_combined_total_sec_including_probe,precision_len24_passed,precision_len24_pairwise,precision_len24_win,precision_len24_loss,missed_failed_long_precision_len24,triggered_rescue_failure_precision_len24,rescued_long_precision_len24,broad_len24_triggered,broad_len24_selected_len,broad_len24_primary_selected_len,broad_len24_rescue_len,broad_len24_final_source,broad_len24_primary_stop_reason,broad_len24_trace_top1_last,broad_len24_trace_top1_median,broad_len24_trace_confidence_max,broad_len24_trace_max_remaining_plateau_steps,broad_len24_combined_total_sec_including_probe,broad_len24_passed,broad_len24_pairwise,broad_len24_win,broad_len24_loss,missed_failed_long_broad_len24,triggered_rescue_failure_broad_len24,rescued_long_broad_len24
SingleLineInfilling/HumanEval/34/L0,8,<=8,False,True,False,False,False,4,3,3.0,13.0,0.5215516491452628,0.27792426822552213,0.5328796652852967,0.488,3.0,3.0,,,0.0,10.0,True,0.24362738091974062,0.46712033471470327,54,3.0,0.0,0.0,3.0,2.0,-0.05660377358490566,-0.3333333333333333,0.5864197530864198,0.9433962264150944,2,21,53,0.48828125,0.71875,0.474609375,0.71875,0.48828125,0.004348466981132075,0.0,0.05224609375,0.05224609375,0.1171875,0.166015625,0.166015625,0.2109375,0.0,no_remaining_masks,True,32,3,32,rescue,no_remaining_masks,0.166015625,0.2109375,0.71875,21.0,6.884821462444961,True,win,True,False,False,False,False,True,24,3,24,rescue,no_remaining_masks,0.166015625,0.2109375,0.71875,21.0,7.56758710835129,False,tie_fail,False,False,False,False,False,True,24,3,24,rescue,no_remaining_masks,0.166015625,0.2109375,0.71875,21.0,6.781645999290049,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/35/L0,8,<=8,False,True,True,True,False,2,8,8.0,20.0,1.0753546254956212,0.7340429752328483,0.6826054938802486,0.6408163265306123,8.0,8.0,0.91796875,0.88671875,0.5,12.0,True,0.3413116502627729,0.3173945061197514,28,8.0,4.0,4.0,8.0,6.0,-0.14814814814814814,-0.3333333333333333,0.7767857142857143,0.8518518518518519,2,8,27,0.94921875,0.94921875,0.9453125,0.94921875,0.94921875,0.0,0.0,0.8828125,0.8828125,0.89453125,0.921875,0.921875,0.9296875,0.5,global_gap_early_commit,False,8,8,,primary,global_gap_early_commit,0.921875,0.9296875,0.94921875,8.0,2.1465300833806396,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.921875,0.9296875,0.94921875,8.0,2.1819811146706343,True,tie_pass,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.921875,0.9296875,0.94921875,8.0,2.220234523527324,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/35/L1,7,<=8,False,True,True,True,False,0,10,10.0,14.0,1.1436686464129107,0.626972199106991,0.5482114081499692,0.53515625,10.0,10.0,0.99609375,0.9921875,0.3,4.0,True,0.5166964473059197,0.45178859185003084,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,0.99609375,1.0,0.99609375,1.0,1.0,9.527439024390244e-05,0.0,0.99609375,0.99609375,0.99609375,0.99609375,0.99609375,0.99609375,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,6.0,2.756058318540454,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,6.0,2.8442342318594456,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,0.99609375,0.99609375,1.0,6.0,2.48315585590899,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/35/L2,7,<=8,False,True,True,True,False,1,7,7.0,13.0,1.0799434734801228,0.521677519865939,0.4830600236740455,0.4654471544715447,7.0,7.0,0.9375,0.87890625,0.5714285714285714,6.0,True,0.5582659536141837,0.5169399763259546,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,0.9609375,0.96484375,0.9609375,0.96484375,0.9609375,0.00014467592592592592,0.0,0.87890625,0.87890625,0.90234375,0.9375,0.9375,0.94921875,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,0.9375,0.94921875,0.96484375,8.0,2.2649748530238867,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.9375,0.94921875,0.96484375,8.0,2.2777913426980376,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.9375,0.94921875,0.96484375,8.0,2.2285802625119686,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/35/L3,5,<=8,False,True,True,True,False,3,6,5.0,14.0,1.1013825725753201,0.5720549261925101,0.5193971109011615,0.48828125,5.0,6.0,0.98828125,0.984375,0.5,8.0,True,0.52932764638281,0.4806028890988385,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,0.98828125,0.9921875,0.98828125,0.9921875,0.98828125,0.00014467592592592592,0.0,0.984375,0.98046875,0.984375,0.98828125,0.984375,0.98828125,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,0.98828125,0.98828125,0.9921875,10.0,2.2787601808086038,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.98828125,0.98828125,0.9921875,10.0,2.2559969602152705,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.98828125,0.98828125,0.9921875,10.0,2.1524624610319734,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/35/L4,4,<=8,False,True,True,True,False,0,6,3.0,16.0,1.0180688191315528,0.6135625936333107,0.6026730041262833,0.5491803278688525,3.0,6.0,0.625,0.50390625,0.5,10.0,True,0.4045062254982421,0.39732699587371667,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,0.890625,0.8125,0.73828125,0.890625,0.875,-0.0028935185185185184,0.037109375,0.50390625,0.4765625,0.7890625,0.625,0.609375,0.84765625,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,0.625,0.84765625,0.890625,10.0,2.263698061928153,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.625,0.84765625,0.890625,10.0,2.4156134501099586,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.625,0.84765625,0.890625,10.0,2.035645551979542,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L0,5,<=8,False,True,True,True,False,4,5,5.0,13.0,1.1013825725753201,0.6241905696212546,0.56673365383087,0.53515625,5.0,5.0,1.0,1.0,0.6,8.0,True,0.4771920029540655,0.43326634616912996,28,5.0,3.0,3.0,5.0,4.0,-0.07407407407407407,0.0,0.7785714285714286,0.9259259259259259,3,12,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,global_gap_early_commit,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,2.894480367191136,True,tie_pass,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,2.9252781188115478,True,tie_pass,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,2.831289236433804,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L1,8,<=8,False,True,False,False,False,2,14,14.0,14.0,1.13495697356594,1.13495697356594,1.0,0.96875,14.0,14.0,0.95703125,0.93359375,0.35714285714285715,0.0,False,0.0,0.0,40,14.0,5.0,5.0,14.0,9.5,-0.23076923076923078,-0.3333333333333333,0.6785714285714286,0.7692307692307693,2,4,38,0.96875,0.96484375,0.95703125,0.9765625,0.96875,-0.00010016025641025641,0.001953125,0.93359375,0.91796875,0.935546875,0.95703125,0.9453125,0.95703125,0.35714285714285715,global_gap_early_commit,False,14,14,,primary,global_gap_early_commit,0.95703125,0.95703125,0.9765625,4.0,3.327835471369326,False,tie_fail,False,False,False,False,False,False,14,14,,primary,global_gap_early_commit,0.95703125,0.95703125,0.9765625,4.0,3.482791089452803,False,tie_fail,False,False,False,False,False,False,14,14,,primary,global_gap_early_commit,0.95703125,0.95703125,0.9765625,4.0,3.201831081882119,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L2,21,17-24,True,False,True,True,False,0,24,24.0,24.0,1.091904583614983,1.091904583614983,1.0,1.0,24.0,24.0,0.97265625,0.9453125,0.375,0.0,False,0.0,0.0,40,24.0,9.0,9.0,24.0,16.0,-0.38461538461538464,-0.3333333333333333,0.6791666666666667,0.6153846153846154,2,2,38,0.90234375,0.98828125,0.90234375,0.9921875,0.9765625,0.002203525641025641,0.0,0.9453125,0.8671875,0.943359375,0.97265625,0.90234375,0.966796875,0.375,global_gap_early_commit,False,24,24,,primary,global_gap_early_commit,0.97265625,0.966796875,0.9921875,2.0,3.2917644195258617,True,tie_pass,False,False,False,False,False,False,24,24,,primary,global_gap_early_commit,0.97265625,0.966796875,0.9921875,2.0,3.412268771789968,True,tie_pass,False,False,False,False,False,False,24,24,,primary,global_gap_early_commit,0.97265625,0.966796875,0.9921875,2.0,3.190432569012046,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L3,6,<=8,False,True,True,True,False,2,6,6.0,13.0,1.1134970608520351,0.883890295668054,0.7937967029672367,0.7578125,6.0,6.0,1.0,1.0,0.5,7.0,True,0.22960676518398115,0.2062032970327633,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,2.8236959259957075,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,2.7148960223421454,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,1.0,1.0,10.0,2.7702546613290906,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L4,13,13-16,False,False,True,True,False,0,7,7.0,13.0,1.1062835581991501,0.7836553136850788,0.7083674957266312,0.6825396825396826,7.0,7.0,0.9609375,0.9453125,0.5714285714285714,6.0,True,0.32262824451407135,0.29163250427336884,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,0.984375,0.9765625,0.9765625,0.984375,0.984375,-0.00028935185185185184,0.0,0.9453125,0.9453125,0.974609375,0.9609375,0.9609375,0.98046875,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,0.9609375,0.98046875,0.984375,8.0,2.9591308450326324,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.9609375,0.98046875,0.984375,8.0,3.0144381849095225,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.9609375,0.98046875,0.984375,8.0,2.692671462893486,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L5,6,<=8,False,True,True,True,False,1,13,6.0,13.0,1.1134970608520351,0.9977936842850712,0.8960900925248702,0.85546875,6.0,13.0,0.78125,0.67578125,0.3076923076923077,0.0,False,0.11570337656696394,0.10390990747512985,42,13.0,4.0,4.0,13.0,9.0,-0.21951219512195122,-0.3333333333333333,0.6648351648351648,0.7804878048780488,2,4,41,0.85546875,0.91015625,0.85546875,0.9375,0.90625,0.0013338414634146342,0.0,0.671875,0.671875,0.8125,0.765625,0.765625,0.85546875,0.3076923076923077,global_gap_early_commit,False,13,13,,primary,global_gap_early_commit,0.765625,0.85546875,0.9375,4.0,3.6608614586293697,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.765625,0.85546875,0.9375,4.0,3.3621590435504913,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.765625,0.85546875,0.9375,4.0,3.32938246242702,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L6,7,<=8,False,True,True,True,False,2,7,7.0,14.0,1.1238436146785018,0.6407015173356113,0.5700984629599883,0.546875,7.0,7.0,1.0,1.0,0.5714285714285714,7.0,True,0.4831420973428905,0.42990153704001166,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,2.7451757406815886,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,2.5379203958436847,True,tie_pass,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,1.0,1.0,1.0,8.0,2.519528296776116,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L7,10,9-12,False,False,True,True,False,2,14,14.0,14.0,1.1441098523850202,1.1441098523850202,1.0,1.0,14.0,14.0,0.98828125,0.9765625,0.35714285714285715,0.0,False,0.0,0.0,40,14.0,5.0,5.0,14.0,9.5,-0.23076923076923078,-0.3333333333333333,0.6785714285714286,0.7692307692307693,2,4,38,0.9765625,0.99609375,0.9765625,0.99609375,0.98046875,0.000500801282051282,0.00390625,0.9765625,0.9296875,0.953125,0.98828125,0.9609375,0.97265625,0.35714285714285715,global_gap_early_commit,False,14,14,,primary,global_gap_early_commit,0.98828125,0.97265625,0.99609375,4.0,3.3412792962044477,True,tie_pass,False,False,False,False,False,False,14,14,,primary,global_gap_early_commit,0.98828125,0.97265625,0.99609375,4.0,3.071425133384764,True,tie_pass,False,False,False,False,False,False,14,14,,primary,global_gap_early_commit,0.98828125,0.97265625,0.99609375,4.0,3.1727098301053047,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/36/L8,4,<=8,False,True,True,True,False,2,3,3.0,13.0,0.9596550344272834,0.47383809664679183,0.4937587775273598,0.45217391304347826,3.0,3.0,0.98828125,0.984375,0.3333333333333333,10.0,True,0.48581693778049156,0.5062412224726403,33,3.0,1.0,1.0,3.0,2.0,-0.0625,-0.3333333333333333,0.7575757575757576,0.9375,2,21,32,0.8984375,0.96875,0.8984375,0.96875,0.96875,0.002197265625,0.0,0.921875,0.859375,0.921875,0.953125,0.8984375,0.953125,0.3333333333333333,global_gap_early_commit,False,3,3,,primary,global_gap_early_commit,0.953125,0.953125,0.96875,21.0,3.129168715327978,True,tie_pass,False,False,False,False,False,False,3,3,,primary,global_gap_early_commit,0.953125,0.953125,0.96875,21.0,2.9683598848059773,True,tie_pass,False,False,False,False,False,False,3,3,,primary,global_gap_early_commit,0.953125,0.953125,0.96875,21.0,2.881202282384038,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L0,10,9-12,False,False,True,True,False,3,10,10.0,13.0,1.1481536214968828,0.9112271089361381,0.7936456340643194,0.78125,10.0,10.0,1.0,1.0,0.3,3.0,True,0.2369265125607447,0.20635436593568057,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,4.787303238175809,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,4.492274608463049,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,1.0,1.0,1.0,6.0,4.4908538376912475,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L1,10,9-12,False,False,True,True,False,0,10,10.0,15.0,1.1436686464129107,0.8271761717757746,0.7232655842845678,0.7058823529411765,10.0,10.0,0.99609375,0.99609375,0.3,5.0,True,0.31649247463713603,0.2767344157154322,42,10.0,3.0,3.0,10.0,7.0,-0.17073170731707318,-0.3333333333333333,0.6666666666666666,0.8292682926829268,2,6,41,0.99609375,0.99609375,0.99609375,1.0,0.99609375,0.0,0.0,0.984375,0.984375,0.9921875,0.9921875,0.9921875,0.99609375,0.3,global_gap_early_commit,False,10,10,,primary,global_gap_early_commit,0.9921875,0.99609375,1.0,6.0,4.7460869532078505,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,0.9921875,0.99609375,1.0,6.0,4.4005984114483,True,tie_pass,False,False,False,False,False,False,10,10,,primary,global_gap_early_commit,0.9921875,0.99609375,1.0,6.0,4.399653567932546,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L2,6,<=8,False,True,True,True,False,0,6,6.0,14.0,1.109147462958082,0.5720549261925101,0.5157609292698078,0.49019607843137253,6.0,6.0,1.0,1.0,0.5,8.0,True,0.5370925367655719,0.48423907073019223,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,0.99609375,1.0,0.99609375,1.0,1.0,0.00014467592592592592,0.0,1.0,0.99609375,0.99609375,1.0,0.99609375,0.99609375,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,1.0,0.99609375,1.0,10.0,3.871897306293249,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,0.99609375,1.0,10.0,3.6505048079416156,True,tie_pass,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,1.0,0.99609375,1.0,10.0,3.769521314650774,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L3,5,<=8,False,True,True,True,False,3,5,5.0,13.0,1.1013825725753201,0.5831853497191284,0.5295029758419808,0.5,5.0,5.0,1.0,1.0,0.6,8.0,True,0.5181972228561917,0.4704970241580192,28,5.0,3.0,3.0,5.0,4.0,-0.07407407407407407,0.0,0.7785714285714286,0.9259259259259259,3,12,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,global_gap_early_commit,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,3.811806351877749,True,tie_pass,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,3.688012749888003,True,tie_pass,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,1.0,1.0,1.0,12.0,3.70501874294132,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L4,13,13-16,False,False,True,True,False,4,13,13.0,13.0,1.1390338861701725,1.1390338861701725,1.0,1.0,13.0,13.0,1.0,1.0,0.3076923076923077,0.0,False,0.0,0.0,42,13.0,4.0,4.0,13.0,9.0,-0.21951219512195122,-0.3333333333333333,0.6648351648351648,0.7804878048780488,2,4,41,0.9765625,0.984375,0.9609375,0.984375,0.96875,0.00019054878048780488,0.0,0.91796875,0.8671875,0.90625,0.95703125,0.93359375,0.94921875,0.3076923076923077,global_gap_early_commit,False,13,13,,primary,global_gap_early_commit,0.95703125,0.94921875,0.984375,4.0,4.597985751926899,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.95703125,0.94921875,0.984375,4.0,4.452281643636525,True,tie_pass,False,False,False,False,False,False,13,13,,primary,global_gap_early_commit,0.95703125,0.94921875,0.984375,4.0,4.495119369588792,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L5,9,9-12,False,False,True,True,False,0,12,6.0,16.0,1.0700010819125025,0.941103527076657,0.8795351172865581,0.8292682926829268,6.0,12.0,0.8125,0.62109375,0.3333333333333333,4.0,True,0.12889755483584553,0.12046488271344191,40,12.0,4.0,4.0,12.0,8.0,-0.20512820512820512,-0.3333333333333333,0.6791666666666667,0.7948717948717948,2,5,39,0.90234375,0.9296875,0.75390625,0.9296875,0.90625,0.0007011217948717949,0.0,0.66015625,0.484375,0.71875,0.83203125,0.671875,0.859375,0.3333333333333333,global_gap_early_commit,False,12,12,,primary,global_gap_early_commit,0.83203125,0.859375,0.9296875,5.0,4.751053646206856,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.83203125,0.859375,0.9296875,5.0,4.547263127751648,True,tie_pass,False,False,False,False,False,False,12,12,,primary,global_gap_early_commit,0.83203125,0.859375,0.9296875,5.0,4.512009374797344,True,tie_pass,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L6,12,9-12,False,False,False,False,False,4,6,6.0,14.0,1.1047978650641286,0.8191826543076745,0.7414774052447364,0.7047244094488189,6.0,6.0,0.9765625,0.95703125,0.5,8.0,True,0.28561521075645413,0.2585225947552636,28,6.0,3.0,3.0,6.0,5.0,-0.1111111111111111,-0.3333333333333333,0.7738095238095238,0.8888888888888888,2,10,26,0.9921875,0.98828125,0.98046875,0.9921875,0.98828125,-0.00014467592592592592,0.00390625,0.95703125,0.9375,0.97265625,0.9765625,0.96875,0.984375,0.5,global_gap_early_commit,False,6,6,,primary,global_gap_early_commit,0.9765625,0.984375,0.9921875,10.0,3.99714323785156,False,tie_fail,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.9765625,0.984375,0.9921875,10.0,3.8173388242721558,False,tie_fail,False,False,False,False,False,False,6,6,,primary,global_gap_early_commit,0.9765625,0.984375,0.9921875,10.0,3.936773005872965,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L7,9,9-12,False,False,False,False,False,3,7,7.0,14.0,0.9877531769635269,0.5583256079638899,0.5652481014338526,0.5374449339207048,7.0,7.0,0.74609375,0.5078125,0.5714285714285714,7.0,True,0.4294275689996371,0.4347518985661474,28,7.0,4.0,4.0,7.0,5.0,-0.1111111111111111,0.0,0.7704081632653061,0.8888888888888888,3,8,22,0.87890625,0.85546875,0.85546875,0.890625,0.875,-0.0008680555555555555,0.0,0.5078125,0.5078125,0.767578125,0.74609375,0.74609375,0.84765625,0.5714285714285714,global_gap_early_commit,False,7,7,,primary,global_gap_early_commit,0.74609375,0.84765625,0.890625,8.0,3.936977823264897,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.74609375,0.84765625,0.890625,8.0,3.6570482896640897,False,tie_fail,False,False,False,False,False,False,7,7,,primary,global_gap_early_commit,0.74609375,0.84765625,0.890625,8.0,3.6940420167520642,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/37/L8,4,<=8,False,True,False,False,False,0,5,5.0,13.0,0.7184800375784315,0.6697519250680615,0.9321788916020499,0.8802395209580839,5.0,5.0,0.890625,0.79296875,0.4,8.0,True,0.048728112510370014,0.06782110839795008,32,5.0,2.0,2.0,5.0,4.0,-0.0967741935483871,-0.3333333333333333,0.75,0.9032258064516129,2,12,31,0.65234375,0.7734375,0.5859375,0.7734375,0.65234375,0.00390625,0.0,0.2578125,0.2578125,0.294921875,0.62109375,0.486328125,0.62109375,0.4,global_gap_early_commit,False,5,5,,primary,global_gap_early_commit,0.62109375,0.62109375,0.7734375,12.0,4.156942741014063,False,tie_fail,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,0.62109375,0.62109375,0.7734375,12.0,3.8908121855929494,False,tie_fail,False,False,False,False,False,False,5,5,,primary,global_gap_early_commit,0.62109375,0.62109375,0.7734375,12.0,3.881072043441236,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/38/L0,12,9-12,False,False,False,False,False,2,8,3.0,13.0,0.7677240275418267,0.560404671995725,0.7299558850464575,0.6684782608695652,3.0,8.0,0.90625,0.86328125,0.5,5.0,True,0.2073193555461017,0.2700441149535425,28,8.0,4.0,4.0,8.0,6.0,-0.14814814814814814,-0.3333333333333333,0.7767857142857143,0.8518518518518519,2,8,27,0.55078125,0.83203125,0.55078125,0.83203125,0.6796875,0.010416666666666666,0.0,0.63671875,0.41015625,0.5078125,0.734375,0.48828125,0.5703125,0.5,global_gap_early_commit,False,8,8,,primary,global_gap_early_commit,0.734375,0.5703125,0.83203125,8.0,2.8099798755720258,False,tie_fail,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.734375,0.5703125,0.83203125,8.0,2.5867352597415447,False,tie_fail,False,False,False,False,False,False,8,8,,primary,global_gap_early_commit,0.734375,0.5703125,0.83203125,8.0,2.5873031970113516,False,tie_fail,False,False,False,False,False
SingleLineInfilling/HumanEval/39/L0,4,<=8,False,True,True,True,False,1,4,4.0,13.0,1.0612645141856034,0.6287467051659353,0.5924505123479277,0.552,4.0,4.0,1.0,1.0,0.5,9.0,True,0.4325178090196681,0.40754948765207233,28,4.0,2.0,2.0,4.0,3.0,-0.07407407407407407,0.0,0.7767857142857143,0.9259259259259259,3,14,23,0.9765625,1.0,0.9765625,1.0,0.9765625,0.0008680555555555555,0.0,1.0,0.95703125,0.95703125,1.0,0.96875,0.96875,0.5,global_gap_early_commit,False,4,4,,primary,global_gap_early_commit,1.0,0.96875,1.0,14.0,4.198972592130303,True,tie_pass,False,False,False,False,False,False,4,4,,primary,global_gap_early_commit,1.0,0.96875,1.0,14.0,3.9697074154391885,True,tie_pass,False,False,False,False,False,False,4,4,,primary,global_gap_early_commit,1.0,0.96875,1.0,14.0,3.9261276023462415,True,tie_pass,False,False,False,False,False
