base_threshold,slope,min_threshold,min_base_length,max_expansion,require_raw_confirm,raw_margin,min_raw_threshold,policy,rows,promoted_count,improved_count,worsened_count,current_avg_abs_error,new_avg_abs_error,avg_abs_error_delta,current_under_count,new_under_count,current_over_count,new_over_count,true_long_count,true_long_improved_count,failed_true_long_count,failed_true_long_improved_count,short_promoted_count,current_pass_promoted_count,promoted_rate,improved_rate,worsened_rate,score,bucket_<=8_n,bucket_<=8_promoted,bucket_<=8_improved,bucket_<=8_worsened,bucket_9-12_n,bucket_9-12_promoted,bucket_9-12_improved,bucket_9-12_worsened,bucket_13-16_n,bucket_13-16_promoted,bucket_13-16_improved,bucket_13-16_worsened,bucket_17-24_n,bucket_17-24_promoted,bucket_17-24_improved,bucket_17-24_worsened,bucket_25+_n,bucket_25+_promoted,bucket_25+_improved,bucket_25+_worsened
0.95,0.02,0.93,9,3.0,True,0.05,0.75,base0p95_slope0p02_min0p93_minbase9_maxx3_raw,1033,59,12,46,3.006776379477251,3.1306873184898354,0.12391093901258454,319,311,194,233,113,6,91,5,5,52,0.057115198451113264,0.011616650532429816,0.044530493707647625,-115,598,5,0,5,232,40,5,34,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.85,9,1.5,False,0.05,0.75,base0p95_slope0p08_min0p85_minbase9_maxx1p5_noraw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.85,9,1.5,True,0.05,0.75,base0p95_slope0p08_min0p85_minbase9_maxx1p5_raw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.88,9,1.5,False,0.05,0.75,base0p95_slope0p08_min0p88_minbase9_maxx1p5_noraw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.88,9,1.5,True,0.05,0.75,base0p95_slope0p08_min0p88_minbase9_maxx1p5_raw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.9,9,1.5,False,0.05,0.75,base0p95_slope0p08_min0p9_minbase9_maxx1p5_noraw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.08,0.9,9,1.5,True,0.05,0.75,base0p95_slope0p08_min0p9_minbase9_maxx1p5_raw,1033,57,12,44,3.006776379477251,3.079380445304937,0.07260406582768608,319,313,194,232,113,6,91,3,4,52,0.05517909002904162,0.011616650532429816,0.04259438528557599,-116,598,4,0,4,232,39,5,33,90,8,1,7,82,6,6,0,31,0,0,0
0.985,0.04,0.85,8,2.0,False,0.05,0.75,base0p985_slope0p04_min0p85_minbase8_maxx2_noraw,1033,37,7,29,3.006776379477251,3.101645692158761,0.09486931268151011,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.85,8,2.0,True,0.05,0.75,base0p985_slope0p04_min0p85_minbase8_maxx2_raw,1033,37,7,29,3.006776379477251,3.0977734753146176,0.0909970958373667,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.88,8,2.0,False,0.05,0.75,base0p985_slope0p04_min0p88_minbase8_maxx2_noraw,1033,37,7,29,3.006776379477251,3.101645692158761,0.09486931268151011,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.88,8,2.0,True,0.05,0.75,base0p985_slope0p04_min0p88_minbase8_maxx2_raw,1033,37,7,29,3.006776379477251,3.0977734753146176,0.0909970958373667,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.9,8,2.0,False,0.05,0.75,base0p985_slope0p04_min0p9_minbase8_maxx2_noraw,1033,37,7,29,3.006776379477251,3.101645692158761,0.09486931268151011,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.9,8,2.0,True,0.05,0.75,base0p985_slope0p04_min0p9_minbase8_maxx2_raw,1033,37,7,29,3.006776379477251,3.0977734753146176,0.0909970958373667,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.93,8,2.0,False,0.05,0.75,base0p985_slope0p04_min0p93_minbase8_maxx2_noraw,1033,37,7,29,3.006776379477251,3.101645692158761,0.09486931268151011,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.985,0.04,0.93,8,2.0,True,0.05,0.75,base0p985_slope0p04_min0p93_minbase8_maxx2_raw,1033,37,7,29,3.006776379477251,3.0977734753146176,0.0909970958373667,319,312,194,221,113,2,91,1,13,34,0.03581800580832527,0.006776379477250726,0.028073572120038724,-116,598,13,0,13,232,19,5,13,90,3,0,3,82,1,1,0,31,1,1,0
0.95,0.06,0.93,9,3.0,False,0.05,0.75,base0p95_slope0p06_min0p93_minbase9_maxx3_noraw,1033,63,14,48,3.006776379477251,3.1355275895450143,0.12875121006776347,319,311,194,235,113,8,91,5,5,56,0.06098741529525654,0.013552758954501452,0.046466602129719266,-117,598,5,0,5,232,42,5,36,90,8,1,7,82,8,8,0,31,0,0,0
0.95,0.06,0.93,9,3.0,True,0.05,0.75,base0p95_slope0p06_min0p93_minbase9_maxx3_raw,1033,63,14,48,3.006776379477251,3.1355275895450143,0.12875121006776347,319,311,194,235,113,8,91,5,5,56,0.06098741529525654,0.013552758954501452,0.046466602129719266,-117,598,5,0,5,232,42,5,36,90,8,1,7,82,8,8,0,31,0,0,0
0.95,0.08,0.93,9,3.0,False,0.05,0.75,base0p95_slope0p08_min0p93_minbase9_maxx3_noraw,1033,63,14,48,3.006776379477251,3.1355275895450143,0.12875121006776347,319,311,194,235,113,8,91,5,5,56,0.06098741529525654,0.013552758954501452,0.046466602129719266,-117,598,5,0,5,232,42,5,36,90,8,1,7,82,8,8,0,31,0,0,0
0.95,0.08,0.93,9,3.0,True,0.05,0.75,base0p95_slope0p08_min0p93_minbase9_maxx3_raw,1033,63,14,48,3.006776379477251,3.1355275895450143,0.12875121006776347,319,311,194,235,113,8,91,5,5,56,0.06098741529525654,0.013552758954501452,0.046466602129719266,-117,598,5,0,5,232,42,5,36,90,8,1,7,82,8,8,0,31,0,0,0
0.95,0.04,0.93,9,3.0,False,0.05,0.75,base0p95_slope0p04_min0p93_minbase9_maxx3_noraw,1033,60,12,47,3.006776379477251,3.1384317521781218,0.1316553727008709,319,311,194,234,113,6,91,5,5,53,0.05808325266214908,0.011616650532429816,0.04549854791868345,-118,598,5,0,5,232,41,5,35,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.04,0.93,9,3.0,True,0.05,0.75,base0p95_slope0p04_min0p93_minbase9_maxx3_raw,1033,60,12,47,3.006776379477251,3.1384317521781218,0.1316553727008709,319,311,194,234,113,6,91,5,5,53,0.05808325266214908,0.011616650532429816,0.04549854791868345,-118,598,5,0,5,232,41,5,35,90,8,1,7,82,6,6,0,31,0,0,0
0.95,0.04,0.85,9,3.0,True,0.05,0.75,base0p95_slope0p04_min0p85_minbase9_maxx3_raw,1033,62,13,48,3.006776379477251,3.143272023233301,0.13649564375605028,319,311,194,235,113,7,91,5,5,55,0.060019361084220714,0.012584704743465635,0.046466602129719266,-119,598,5,0,5,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.95,0.04,0.88,9,3.0,True,0.05,0.75,base0p95_slope0p04_min0p88_minbase9_maxx3_raw,1033,62,13,48,3.006776379477251,3.143272023233301,0.13649564375605028,319,311,194,235,113,7,91,5,5,55,0.060019361084220714,0.012584704743465635,0.046466602129719266,-119,598,5,0,5,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.95,0.04,0.9,9,3.0,True,0.05,0.75,base0p95_slope0p04_min0p9_minbase9_maxx3_raw,1033,62,13,48,3.006776379477251,3.143272023233301,0.13649564375605028,319,311,194,235,113,7,91,5,5,55,0.060019361084220714,0.012584704743465635,0.046466602129719266,-119,598,5,0,5,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.985,0.04,0.85,8,3.0,False,0.05,0.75,base0p985_slope0p04_min0p85_minbase8_maxx3_noraw,1033,41,8,32,3.006776379477251,3.133591481122943,0.12681510164569199,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.85,8,3.0,True,0.05,0.75,base0p985_slope0p04_min0p85_minbase8_maxx3_raw,1033,41,8,32,3.006776379477251,3.1297192642787994,0.12294288480154858,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.88,8,3.0,False,0.05,0.75,base0p985_slope0p04_min0p88_minbase8_maxx3_noraw,1033,41,8,32,3.006776379477251,3.133591481122943,0.12681510164569199,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.88,8,3.0,True,0.05,0.75,base0p985_slope0p04_min0p88_minbase8_maxx3_raw,1033,41,8,32,3.006776379477251,3.1297192642787994,0.12294288480154858,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.9,8,3.0,False,0.05,0.75,base0p985_slope0p04_min0p9_minbase8_maxx3_noraw,1033,41,8,32,3.006776379477251,3.133591481122943,0.12681510164569199,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.9,8,3.0,True,0.05,0.75,base0p985_slope0p04_min0p9_minbase8_maxx3_raw,1033,41,8,32,3.006776379477251,3.1297192642787994,0.12294288480154858,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.93,8,3.0,False,0.05,0.75,base0p985_slope0p04_min0p93_minbase8_maxx3_noraw,1033,41,8,32,3.006776379477251,3.133591481122943,0.12681510164569199,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.985,0.04,0.93,8,3.0,True,0.05,0.75,base0p985_slope0p04_min0p93_minbase8_maxx3_raw,1033,41,8,32,3.006776379477251,3.1297192642787994,0.12294288480154858,319,311,194,222,113,3,91,2,15,37,0.03969022265246854,0.007744433688286544,0.030977734753146177,-124,598,15,0,15,232,20,5,14,90,3,0,3,82,2,2,0,31,1,1,0
0.95,0.04,0.85,9,3.0,False,0.05,0.75,base0p95_slope0p04_min0p85_minbase9_maxx3_noraw,1033,63,13,49,3.006776379477251,3.155856727976767,0.149080348499516,319,311,194,235,113,7,91,5,6,56,0.06098741529525654,0.012584704743465635,0.04743465634075508,-125,598,6,0,6,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.95,0.04,0.88,9,3.0,False,0.05,0.75,base0p95_slope0p04_min0p88_minbase9_maxx3_noraw,1033,63,13,49,3.006776379477251,3.155856727976767,0.149080348499516,319,311,194,235,113,7,91,5,6,56,0.06098741529525654,0.012584704743465635,0.04743465634075508,-125,598,6,0,6,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.95,0.04,0.9,9,3.0,False,0.05,0.75,base0p95_slope0p04_min0p9_minbase9_maxx3_noraw,1033,63,13,49,3.006776379477251,3.155856727976767,0.149080348499516,319,311,194,235,113,7,91,5,6,56,0.06098741529525654,0.012584704743465635,0.04743465634075508,-125,598,6,0,6,232,42,5,36,90,8,1,7,82,6,6,0,31,1,1,0
0.97,0.02,0.85,8,1.5,False,0.05,0.75,base0p97_slope0p02_min0p85_minbase8_maxx1p5_noraw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.85,8,1.5,True,0.05,0.75,base0p97_slope0p02_min0p85_minbase8_maxx1p5_raw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.88,8,1.5,False,0.05,0.75,base0p97_slope0p02_min0p88_minbase8_maxx1p5_noraw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.88,8,1.5,True,0.05,0.75,base0p97_slope0p02_min0p88_minbase8_maxx1p5_raw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.9,8,1.5,False,0.05,0.75,base0p97_slope0p02_min0p9_minbase8_maxx1p5_noraw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.9,8,1.5,True,0.05,0.75,base0p97_slope0p02_min0p9_minbase8_maxx1p5_raw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.93,8,1.5,False,0.05,0.75,base0p97_slope0p02_min0p93_minbase8_maxx1p5_noraw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.97,0.02,0.93,8,1.5,True,0.05,0.75,base0p97_slope0p02_min0p93_minbase8_maxx1p5_raw,1033,42,9,33,3.006776379477251,3.0503388189738625,0.04356243949661165,319,312,194,221,113,2,91,1,12,40,0.04065827686350436,0.008712487899322363,0.031945788964181994,-125,598,12,0,12,232,24,7,17,90,4,0,4,82,1,1,0,31,1,1,0
0.95,0.06,0.85,9,3.0,False,0.05,0.75,base0p95_slope0p06_min0p85_minbase9_maxx3_noraw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.06,0.85,9,3.0,True,0.05,0.75,base0p95_slope0p06_min0p85_minbase9_maxx3_raw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.06,0.88,9,3.0,False,0.05,0.75,base0p95_slope0p06_min0p88_minbase9_maxx3_noraw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.06,0.88,9,3.0,True,0.05,0.75,base0p95_slope0p06_min0p88_minbase9_maxx3_raw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.06,0.9,9,3.0,False,0.05,0.75,base0p95_slope0p06_min0p9_minbase9_maxx3_noraw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.06,0.9,9,3.0,True,0.05,0.75,base0p95_slope0p06_min0p9_minbase9_maxx3_raw,1033,67,15,51,3.006776379477251,3.1568247821878024,0.15004840271055153,319,311,194,236,113,9,91,5,7,60,0.06485963213939981,0.01452081316553727,0.049370764762826716,-130,598,7,0,7,232,43,5,37,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.9,9,3.0,False,0.05,0.75,base0p95_slope0p08_min0p9_minbase9_maxx3_noraw,1033,68,15,52,3.006776379477251,3.1616650532429817,0.1548886737657309,319,311,194,237,113,9,91,5,7,61,0.06582768635043562,0.01452081316553727,0.05033881897386254,-133,598,7,0,7,232,44,5,38,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.9,9,3.0,True,0.05,0.75,base0p95_slope0p08_min0p9_minbase9_maxx3_raw,1033,68,15,52,3.006776379477251,3.1616650532429817,0.1548886737657309,319,311,194,237,113,9,91,5,7,61,0.06582768635043562,0.01452081316553727,0.05033881897386254,-133,598,7,0,7,232,44,5,38,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.85,9,3.0,False,0.05,0.75,base0p95_slope0p08_min0p85_minbase9_maxx3_noraw,1033,69,15,53,3.006776379477251,3.175217812197483,0.16844143272023215,319,311,194,238,113,9,91,5,7,62,0.06679574056147145,0.01452081316553727,0.051306873184898356,-136,598,7,0,7,232,45,5,39,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.85,9,3.0,True,0.05,0.75,base0p95_slope0p08_min0p85_minbase9_maxx3_raw,1033,69,15,53,3.006776379477251,3.175217812197483,0.16844143272023215,319,311,194,238,113,9,91,5,7,62,0.06679574056147145,0.01452081316553727,0.051306873184898356,-136,598,7,0,7,232,45,5,39,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.88,9,3.0,False,0.05,0.75,base0p95_slope0p08_min0p88_minbase9_maxx3_noraw,1033,69,15,53,3.006776379477251,3.175217812197483,0.16844143272023215,319,311,194,238,113,9,91,5,7,62,0.06679574056147145,0.01452081316553727,0.051306873184898356,-136,598,7,0,7,232,45,5,39,90,8,1,7,82,8,8,0,31,1,1,0
0.95,0.08,0.88,9,3.0,True,0.05,0.75,base0p95_slope0p08_min0p88_minbase9_maxx3_raw,1033,69,15,53,3.006776379477251,3.175217812197483,0.16844143272023215,319,311,194,238,113,9,91,5,7,62,0.06679574056147145,0.01452081316553727,0.051306873184898356,-136,598,7,0,7,232,45,5,39,90,8,1,7,82,8,8,0,31,1,1,0
0.97,0.04,0.85,8,1.5,False,0.05,0.75,base0p97_slope0p04_min0p85_minbase8_maxx1p5_noraw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.85,8,1.5,True,0.05,0.75,base0p97_slope0p04_min0p85_minbase8_maxx1p5_raw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.88,8,1.5,False,0.05,0.75,base0p97_slope0p04_min0p88_minbase8_maxx1p5_noraw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.88,8,1.5,True,0.05,0.75,base0p97_slope0p04_min0p88_minbase8_maxx1p5_raw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.9,8,1.5,False,0.05,0.75,base0p97_slope0p04_min0p9_minbase8_maxx1p5_noraw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.9,8,1.5,True,0.05,0.75,base0p97_slope0p04_min0p9_minbase8_maxx1p5_raw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.93,8,1.5,False,0.05,0.75,base0p97_slope0p04_min0p93_minbase8_maxx1p5_noraw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.97,0.04,0.93,8,1.5,True,0.05,0.75,base0p97_slope0p04_min0p93_minbase8_maxx1p5_raw,1033,47,9,38,3.006776379477251,3.063891577928364,0.05711519845111335,319,312,194,226,113,2,91,1,14,44,0.04549854791868345,0.008712487899322363,0.036786060019361085,-145,598,14,0,14,232,26,7,19,90,5,0,5,82,1,1,0,31,1,1,0
0.985,0.06,0.85,8,2.0,False,0.05,0.75,base0p985_slope0p06_min0p85_minbase8_maxx2_noraw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.85,8,2.0,True,0.05,0.75,base0p985_slope0p06_min0p85_minbase8_maxx2_raw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.88,8,2.0,False,0.05,0.75,base0p985_slope0p06_min0p88_minbase8_maxx2_noraw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.88,8,2.0,True,0.05,0.75,base0p985_slope0p06_min0p88_minbase8_maxx2_raw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.9,8,2.0,False,0.05,0.75,base0p985_slope0p06_min0p9_minbase8_maxx2_noraw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.9,8,2.0,True,0.05,0.75,base0p985_slope0p06_min0p9_minbase8_maxx2_raw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.93,8,2.0,False,0.05,0.75,base0p985_slope0p06_min0p93_minbase8_maxx2_noraw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.93,8,2.0,True,0.05,0.75,base0p985_slope0p06_min0p93_minbase8_maxx2_raw,1033,46,9,35,3.006776379477251,3.116166505324298,0.10939012584704733,319,309,194,228,113,2,91,1,17,42,0.044530493707647625,0.008712487899322363,0.03388189738625363,-146,598,17,0,17,232,23,6,15,90,4,1,3,82,1,1,0,31,1,1,0
0.985,0.06,0.85,8,3.0,False,0.05,0.75,base0p985_slope0p06_min0p85_minbase8_maxx3_noraw,1033,52,10,40,3.006776379477251,3.1723136495643756,0.1655372700871247,319,308,194,231,113,3,91,2,19,47,0.05033881897386254,0.00968054211035818,0.03872216844143272,-160,598,19,0,19,232,26,6,18,90,4,1,3,82,2,2,0,31,1,1,0
0.985,0.06,0.85,8,3.0,True,0.05,0.75,base0p985_slope0p06_min0p85_minbase8_maxx3_raw,1033,52,10,40,3.006776379477251,3.1723136495643756,0.1655372700871247,319,308,194,231,113,3,91,2,19,47,0.05033881897386254,0.00968054211035818,0.03872216844143272,-160,598,19,0,19,232,26,6,18,90,4,1,3,82,2,2,0,31,1,1,0
0.985,0.06,0.88,8,3.0,False,0.05,0.75,base0p985_slope0p06_min0p88_minbase8_maxx3_noraw,1033,52,10,40,3.006776379477251,3.1723136495643756,0.1655372700871247,319,308,194,231,113,3,91,2,19,47,0.05033881897386254,0.00968054211035818,0.03872216844143272,-160,598,19,0,19,232,26,6,18,90,4,1,3,82,2,2,0,31,1,1,0
